BIB;COD;ERG;FAN;GJAH;LUK;MYR;NUS;PKD;RAS;id
37;iii;www;102.0;iii;639.0;sss;1020000.0;jjj;;397
103;iii;www;100.0;iii;0.0;zzz;1000000.0;jjj;t;398
161;iii;www;100.0;iii;0.0;eee;1000000.0;jjj;t;399
171;iii;www;352.0;iii;690.0;eee;3520000.0;xxx;t;400
118;iii;www;0.0;iii;0.0;kkk;0.0;ff;t;401
1;rrr;;;;0.0;;;;;402
25;uuu;www;80.0;iii;0.0;kkk;800000.0;ff;;403
101;iii;www;22.0;iii;0.0;ggg;220000.0;bbb;;404
26;iii;www;200.0;iii;3000.0;eee;2000000.0;xxx;;405
106;iii;www;0.0;iii;8851.0;hh;0.0;hh;;406
27;iii;www;239.0;iii;200.0;yyy;2390000.0;xxx;f;407
134;iii;www;0.0;iii;0.0;fff;0.0;ff;t;408
168;iii;www;0.0;iii;0.0;eee;0.0;xxx;;409
16;iii;www;395.0;iii;20.0;zzz;3950000.0;xxx;;410
71;iii;www;360.0;iii;1332.0;ooo;3600000.0;xxx;;411
163;iii;www;0.0;iii;1000.0;zzz;0.0;jjj;;412
31;iii;www;204.0;iii;0.0;ooo;2040000.0;xxx;;413
42;iii;www;0.0;iii;200.0;hh;0.0;hh;t;414
155;iii;www;120.0;iii;0.0;fff;1200000.0;xxx;f;415
17;iii;www;163.0;iii;0.0;yyy;1630000.0;ff;;416
1;iii;aaa;86.0;rrr;0.0;lll;860000.0;hh;f;417
164;iii;www;360.0;iii;0.0;eee;3600000.0;xxx;;418
104;iii;www;;iii;5200.0;hh;;hh;f;419
151;iii;www;280.0;iii;364.0;mmm;2800000.0;xxx;;420
152;iii;aaa;256.0;rrr;17.0;ggg;2560000.0;jjj;;421
8;iii;aaa;0.0;rrr;195.0;yyy;0.0;xxx;f;422
27;iii;www;260.0;iii;246.0;kkk;2600000.0;jjj;;423
70;iii;aaa;140.0;rrr;0.0;ooo;1400000.0;xxx;;424
27;iii;www;280.0;iii;0.0;eee;2800000.0;xxx;f;425
170;iii;www;240.0;iii;4.0;yyy;2400000.0;xxx;t;426
36;iii;aaa;280.0;rrr;80.0;mmm;2800000.0;xxx;;427
150;iii;aaa;280.0;rrr;204.0;eee;2800000.0;jjj;;428
133;iii;www;320.0;iii;3552.0;yyy;3200000.0;xxx;;429
151;iii;www;272.0;iii;108.0;ooo;2720000.0;jjj;t;430
163;iii;www;0.0;iii;38.0;sss;0.0;xxx;t;431
77;iii;aaa;;rrr;0.0;kkk;;ff;f;432
14;uuu;www;0.0;iii;0.0;fff;0.0;xxx;f;433
30;uuu;aaa;80.0;rrr;0.0;ooo;800000.0;xxx;f;434
163;iii;www;141.0;iii;0.0;kkk;1410000.0;ff;;435
40;iii;www;329.0;iii;0.0;yyy;3290000.0;xxx;;436
91;iii;aaa;140.0;rrr;0.0;mmm;1400000.0;jjj;;437
52;iii;www;160.0;iii;0.0;hh;1600000.0;hh;;438
8;iii;www;400.0;iii;108.0;eee;4000000.0;jjj;;439
44;iii;www;108.0;iii;100.0;ee;1080000.0;xxx;;440
117;iii;www;0.0;iii;2.0;ee;0.0;xxx;f;441
110;uuu;www;80.0;iii;0.0;eee;800000.0;xxx;f;442
28;iii;aaa;180.0;rrr;60.0;hh;1800000.0;hh;f;443
156;iii;www;0.0;iii;44.0;eee;0.0;xxx;;444
164;uuu;www;252.0;iii;0.0;fff;2520000.0;jjj;f;445
45;iii;aaa;140.0;rrr;100.0;kkk;1400000.0;jjj;;446
38;iii;www;140.0;iii;2.0;kkk;1400000.0;xxx;f;447
13;iii;www;100.0;iii;0.0;yyy;1000000.0;xxx;;448
4;iii;aaa;170.0;rrr;179.0;eee;1700000.0;xxx;f;449
153;iii;www;252.0;iii;2197.0;kkk;2520000.0;ff;;450
163;iii;www;550.0;iii;0.0;kkk;5500000.0;ff;f;451
107;iii;www;80.0;iii;1349.0;ee;800000.0;xxx;;452
164;iii;www;280.0;iii;824.0;sss;2800000.0;jjj;;453
90;iii;www;0.0;iii;0.0;ggg;0.0;ff;;454
152;iii;www;120.0;iii;300.0;kkk;1200000.0;xxx;;455
40;iii;www;0.0;iii;7059.0;ee;0.0;xxx;t;456
164;iii;www;320.0;iii;0.0;kkk;3200000.0;jjj;;457
60;iii;www;80.0;iii;0.0;mmm;800000.0;xxx;;458
131;iii;www;21.0;iii;10561.0;sss;210000.0;xxx;;459
13;iii;www;216.0;iii;0.0;kkk;2160000.0;ff;;460
164;iii;www;491.0;iii;0.0;eee;4910000.0;jjj;;461
126;iii;www;168.0;iii;0.0;ee;1680000.0;xxx;t;462
147;iii;www;0.0;iii;456.0;eee;0.0;xxx;t;463
130;iii;www;250.0;iii;730.0;fff;2500000.0;xxx;t;464
124;iii;www;0.0;iii;1000.0;hh;0.0;hh;t;465
101;iii;www;80.0;iii;278.0;yyy;800000.0;xxx;;466
68;iii;www;0.0;iii;500.0;ee;0.0;ff;;467
140;iii;www;515.0;iii;500.0;zzz;5150000.0;jjj;;468
1;iii;www;0.0;iii;0.0;eee;0.0;ff;;469
97;iii;www;80.0;iii;50.0;ee;800000.0;jjj;t;470
158;iii;www;360.0;iii;0.0;ooo;3600000.0;xxx;;471
158;iii;www;290.0;iii;2279.0;zzz;2900000.0;xxx;t;472
12;iii;www;200.0;iii;327.0;fff;2000000.0;jjj;t;473
65;iii;www;120.0;iii;245.0;sss;1200000.0;xxx;;474
157;iii;www;440.0;iii;6.0;ee;4400000.0;jjj;;475
113;iii;www;400.0;iii;458.0;ee;4000000.0;jjj;t;476
154;iii;www;260.0;iii;15108.0;ooo;2600000.0;xxx;t;477
74;iii;www;;iii;26726.0;sss;;xxx;t;478
179;iii;www;120.0;iii;0.0;sss;1200000.0;xxx;t;479
82;iii;www;0.0;iii;221.0;eee;0.0;xxx;;480
13;iii;www;100.0;iii;3.0;yyy;1000000.0;xxx;;481
57;iii;www;0.0;iii;4000.0;ggg;0.0;xxx;f;482
102;iii;www;136.0;iii;0.0;eee;1360000.0;xxx;;483
153;uuu;www;160.0;iii;0.0;sss;1600000.0;xxx;;484
60;iii;www;0.0;iii;340.0;;0.0;;;485
27;uuu;aaa;200.0;rrr;0.0;yyy;2000000.0;xxx;f;486
72;iii;www;100.0;iii;50.0;mmm;1000000.0;jjj;;487
111;iii;www;180.0;iii;173.0;eee;1800000.0;xxx;;488
173;iii;www;0.0;iii;12.0;ggg;0.0;bbb;;489
171;iii;www;333.0;iii;892.0;sss;3330000.0;jjj;;490
154;iii;www;300.0;iii;44.0;ee;3000000.0;xxx;;491
80;iii;www;88.0;iii;2000.0;ee;880000.0;jjj;t;492
2;iii;www;164.0;iii;31285.0;ttt;1640000.0;jjj;;493
176;iii;www;160.0;iii;5860.0;zzz;1600000.0;jjj;f;494
17;iii;aaa;160.0;rrr;5777.0;eee;1600000.0;xxx;;495
46;iii;www;225.0;iii;0.0;ooo;2250000.0;xxx;;496
19;iii;www;400.0;iii;5800.0;yyy;4000000.0;xxx;;497
145;iii;www;200.0;iii;40.0;sss;2000000.0;ppp;f;498
129;iii;www;0.0;iii;247.0;lll;0.0;hh;t;499
164;iii;www;312.0;iii;0.0;eee;3120000.0;xxx;t;500
99;iii;www;0.0;iii;560.0;sss;0.0;xxx;;501
34;iii;aaa;180.0;rrr;18027.0;eee;1800000.0;jjj;t;502
17;iii;aaa;393.0;rrr;0.0;ggg;3930000.0;jjj;;503
91;iii;www;29.0;iii;837.0;sss;290000.0;jjj;;504
13;iii;www;260.0;iii;0.0;sss;2600000.0;xxx;f;505
54;iii;aaa;52.0;rrr;1442.0;yyy;520000.0;xxx;;506
127;iii;aaa;0.0;rrr;13212.0;ggg;0.0;bbb;;507
60;iii;www;228.0;iii;0.0;sss;2280000.0;xxx;f;508
88;iii;www;0.0;iii;0.0;ggg;0.0;xxx;;509
151;iii;www;0.0;iii;15000.0;eee;0.0;ff;t;510
147;uuu;www;300.0;iii;0.0;eee;3000000.0;xxx;f;511
28;iii;aaa;0.0;rrr;0.0;eee;0.0;jjj;f;512
85;iii;www;30.0;iii;300.0;hh;300000.0;hh;;513
155;iii;www;0.0;iii;0.0;ee;0.0;jjj;;514
19;iii;aaa;370.0;rrr;560.0;ee;3700000.0;xxx;;515
158;iii;www;100.0;iii;960.0;lll;1000000.0;lll;;516
163;iii;www;0.0;iii;99.0;ee;0.0;xxx;t;517
155;iii;www;519.0;iii;1704.0;zzz;5190000.0;xxx;;518
68;iii;www;93.0;iii;0.0;ooo;930000.0;jjj;;519
1;rrr;;;;0.0;;;;;520
174;iii;www;0.0;iii;0.0;sss;0.0;xxx;t;521
69;iii;www;0.0;iii;0.0;sss;0.0;xxx;t;522
127;iii;www;0.0;iii;134.0;ttt;0.0;ppp;;523
91;uuu;aaa;40.0;rrr;0.0;eee;400000.0;xxx;;524
145;uuu;www;0.0;iii;0.0;eee;0.0;lll;;525
175;iii;www;128.0;iii;0.0;eee;1280000.0;jjj;;526
51;uuu;www;0.0;iii;0.0;sss;0.0;xxx;;527
83;iii;aaa;80.0;rrr;500.0;eee;800000.0;xxx;t;528
155;iii;www;100.0;iii;6.0;sss;1000000.0;xxx;;529
160;iii;www;440.0;iii;11177.0;ee;4400000.0;xxx;f;530
127;iii;www;0.0;iii;2283.0;eee;0.0;jjj;;531
127;iii;www;0.0;iii;2200.0;eee;0.0;xxx;;532
18;iii;www;220.0;iii;2503.0;sss;2200000.0;xxx;;533
163;iii;www;0.0;iii;367.0;eee;0.0;ff;;534
91;iii;www;50.0;iii;1465.0;eee;500000.0;jjj;;535
171;iii;www;349.0;iii;23.0;eee;3490000.0;ff;f;536
154;iii;www;80.0;iii;0.0;sss;800000.0;xxx;t;537
166;iii;www;100.0;iii;0.0;eee;1000000.0;xxx;;538
114;iii;www;24.0;iii;2028.0;mmm;240000.0;jjj;;539
95;iii;www;49.0;iii;0.0;sss;490000.0;xxx;t;540
68;iii;www;0.0;iii;3065.0;eee;0.0;ff;t;541
98;iii;www;0.0;iii;0.0;sss;0.0;xxx;t;542
163;iii;www;0.0;iii;0.0;ee;0.0;xxx;t;543
101;iii;www;100.0;iii;0.0;ee;1000000.0;xxx;;544
57;iii;www;420.0;iii;7.0;zzz;4200000.0;xxx;;545
47;iii;aaa;240.0;rrr;0.0;eee;2400000.0;jjj;f;546
2;iii;www;300.0;iii;1430.0;eee;3000000.0;xxx;;547
79;iii;aaa;164.0;rrr;0.0;zzz;1640000.0;xxx;f;548
98;iii;www;0.0;iii;0.0;zzz;0.0;xxx;f;549
34;iii;aaa;70.0;rrr;0.0;zzz;700000.0;jjj;;550
86;iii;www;120.0;iii;2206.0;yyy;1200000.0;xxx;;551
168;iii;www;80.0;iii;918.0;ee;800000.0;xxx;t;552
139;rrr;nnn;450.0;ii;100000.0;hh;4500000.0;qqq;f;553
30;iii;aaa;211.0;rrr;0.0;ee;2110000.0;xxx;;554
46;iii;www;274.0;iii;610.0;kkk;2740000.0;ff;t;555
132;iii;www;0.0;iii;0.0;hh;0.0;hh;f;556
109;iii;www;300.0;iii;551.0;zzz;3000000.0;jjj;;557
27;iii;www;60.0;iii;2184.0;eee;600000.0;xxx;;558
68;iii;www;80.0;iii;2954.0;yyy;800000.0;jjj;t;559
108;iii;aaa;160.0;rrr;300.0;yyy;1600000.0;xxx;;560
55;iii;www;92.0;iii;0.0;sss;920000.0;jjj;;561
12;iii;www;150.0;iii;8.0;yyy;1500000.0;xxx;;562
58;iii;www;290.0;iii;6.0;yyy;2900000.0;xxx;;563
177;iii;www;0.0;iii;1260.0;eee;0.0;xxx;t;564
1;iii;www;0.0;iii;0.0;eee;0.0;xxx;;565
46;iii;www;117.0;iii;1210.0;eee;1170000.0;ff;t;566
68;iii;www;145.0;iii;0.0;sss;1450000.0;xxx;;567
18;iii;www;260.0;iii;200.0;eee;2600000.0;jjj;f;568
1;rrr;;;;0.0;;;;f;569
27;iii;www;150.0;iii;1270.0;mmm;1500000.0;xxx;t;570
81;iii;www;96.0;iii;0.0;ee;960000.0;jjj;;571
68;iii;www;0.0;iii;11202.0;mmm;0.0;xxx;t;572
67;iii;www;200.0;iii;300.0;sss;2000000.0;xxx;t;573
98;iii;www;0.0;iii;0.0;eee;0.0;xxx;;574
178;iii;www;0.0;iii;1583.0;ee;0.0;xxx;t;575
60;iii;www;0.0;iii;0.0;ggg;0.0;bbb;t;576
179;iii;aaa;154.0;rrr;0.0;yyy;1540000.0;jjj;f;577
75;iii;www;0.0;iii;5000.0;kkk;0.0;ff;t;578
155;iii;aaa;160.0;rrr;1.0;fff;1600000.0;xxx;t;579
176;iii;www;396.0;iii;0.0;ooo;3960000.0;xxx;t;580
13;iii;www;520.0;iii;50000.0;ee;5200000.0;xxx;;581
48;iii;www;311.0;iii;300.0;ee;3110000.0;jjj;;582
157;iii;www;380.0;iii;500.0;mmm;3800000.0;xxx;;583
1;iii;www;0.0;iii;0.0;ee;0.0;xxx;f;584
154;uuu;nnn;300.0;ii;0.0;ee;3000000.0;hh;f;585
155;iii;www;0.0;iii;500.0;sss;0.0;jjj;;586
155;iii;www;100.0;iii;0.0;ee;1000000.0;xxx;f;587
152;iii;www;181.0;iii;0.0;mmm;1810000.0;jjj;;588
18;iii;www;100.0;iii;150.0;eee;1000000.0;xxx;;589
84;iii;www;381.0;iii;168.0;sss;3810000.0;jjj;t;590
160;iii;aaa;840.0;rrr;59.0;zzz;8400000.0;xxx;t;591
155;iii;www;80.0;iii;0.0;sss;800000.0;jjj;;592
173;iii;www;200.0;iii;1391.0;eee;2000000.0;xxx;;593
148;iii;www;400.0;iii;0.0;kkk;4000000.0;jjj;;594
172;iii;aaa;80.0;rrr;400.0;sss;800000.0;xxx;;595
33;iii;www;360.0;iii;0.0;zzz;3600000.0;jjj;;596
31;iii;www;;iii;600.0;eee;;xxx;;597
116;iii;www;73.0;iii;444.0;eee;730000.0;ff;;598
5;iii;aaa;431.0;rrr;0.0;fff;4310000.0;xxx;;599
144;iii;aaa;232.0;rrr;113.0;eee;2320000.0;xxx;f;600
55;iii;aaa;144.0;rrr;7.0;eee;1440000.0;ff;t;601
12;iii;www;0.0;iii;0.0;ee;0.0;jjj;t;602
101;iii;www;0.0;iii;3000.0;zzz;0.0;jjj;;603
24;iii;www;140.0;iii;2384.0;sss;1400000.0;jjj;t;604
158;iii;aaa;120.0;rrr;1000.0;yyy;1200000.0;xxx;;605
19;iii;aaa;455.0;rrr;1236.0;sss;4550000.0;jjj;;606
106;iii;www;290.0;iii;284.0;yyy;2900000.0;jjj;;607
61;uuu;www;120.0;iii;0.0;yyy;1200000.0;xxx;;608
115;iii;www;156.0;iii;0.0;ee;1560000.0;xxx;;609
171;iii;www;312.0;iii;150.0;eee;3120000.0;jjj;t;610
93;iii;www;520.0;iii;196.0;zzz;5200000.0;xxx;t;611
12;iii;aaa;260.0;rrr;1065.0;yyy;2600000.0;xxx;;612
43;iii;www;320.0;iii;0.0;ee;3200000.0;jjj;t;613
123;iii;www;0.0;iii;1400.0;hh;0.0;hh;;614
1;rrr;;;;0.0;;;;;615
12;iii;www;0.0;iii;582.0;sss;0.0;xxx;;616
101;iii;www;121.0;iii;0.0;zzz;1210000.0;xxx;;617
147;iii;www;280.0;iii;0.0;sss;2800000.0;xxx;;618
175;iii;www;303.0;iii;3290.0;zzz;3030000.0;xxx;t;619
120;iii;www;0.0;iii;0.0;mmm;0.0;jjj;;620
177;iii;www;375.0;iii;51100.0;ggg;3750000.0;ff;t;621
91;iii;www;0.0;iii;1249.0;kkk;0.0;ff;;622
179;iii;www;88.0;iii;591.0;ee;880000.0;xxx;;623
40;uuu;www;280.0;iii;0.0;yyy;2800000.0;xxx;f;624
112;iii;www;200.0;iii;0.0;ooo;2000000.0;xxx;;625
138;iii;www;0.0;iii;6700.0;kkk;0.0;ff;;626
110;uuu;www;110.0;iii;0.0;ooo;1100000.0;xxx;f;627
147;iii;www;340.0;iii;4071.0;zzz;3400000.0;xxx;;628
62;iii;www;129.0;iii;3257.0;sss;1290000.0;xxx;t;629
87;iii;www;100.0;iii;0.0;ee;1000000.0;xxx;;630
148;iii;aaa;380.0;rrr;2732.0;mmm;3800000.0;xxx;;631
5;iii;www;0.0;iii;5298.0;zzz;0.0;jjj;f;632
137;iii;www;0.0;iii;1000.0;zzz;0.0;jjj;t;633
83;iii;www;40.0;iii;28.0;eee;400000.0;xxx;;634
114;iii;www;140.0;iii;258.0;ee;1400000.0;xxx;;635
98;iii;www;100.0;iii;0.0;sss;1000000.0;jjj;;636
136;iii;www;0.0;iii;5000.0;eee;0.0;xxx;t;637
143;iii;aaa;0.0;rrr;15.0;eee;0.0;xxx;t;638
114;iii;www;120.0;iii;567.0;ee;1200000.0;xxx;;639
164;iii;www;0.0;iii;678.0;sss;0.0;jjj;;640
163;iii;www;70.0;iii;0.0;yyy;700000.0;xxx;f;641
119;iii;www;0.0;iii;5000.0;sss;0.0;jjj;;642
122;iii;www;487.0;iii;500.0;yyy;4870000.0;xxx;;643
149;iii;www;280.0;iii;0.0;mmm;2800000.0;xxx;f;644
11;iii;www;120.0;iii;2079.0;yyy;1200000.0;xxx;;645
60;iii;www;408.0;iii;1000.0;sss;4080000.0;jjj;t;646
80;iii;www;181.0;iii;1655.0;eee;1810000.0;jjj;t;647
53;iii;aaa;80.0;rrr;300.0;yyy;800000.0;xxx;;648
76;iii;www;0.0;iii;790.0;yyy;0.0;jjj;;649
65;iii;www;399.0;iii;0.0;ee;3990000.0;jjj;t;650
28;iii;aaa;370.0;rrr;0.0;ee;3700000.0;xxx;;651
158;iii;www;160.0;iii;0.0;eee;1600000.0;ff;;652
110;iii;www;220.0;iii;19.0;eee;2200000.0;xxx;;653
1;uuu;aaa;500.0;rrr;1.0;ooo;5000000.0;ff;;654
144;iii;www;240.0;iii;768.0;sss;2400000.0;xxx;t;655
37;iii;www;102.0;iii;639.0;sss;1020000.0;jjj;;656
103;iii;www;100.0;iii;0.0;zzz;1000000.0;jjj;t;657
161;iii;www;100.0;iii;0.0;eee;1000000.0;jjj;t;658
171;iii;www;352.0;iii;690.0;eee;3520000.0;xxx;t;659
118;iii;www;0.0;iii;0.0;kkk;0.0;ff;t;660
1;rrr;;;;0.0;;;;;661
25;uuu;www;80.0;iii;0.0;kkk;800000.0;ff;;662
101;iii;www;22.0;iii;0.0;ggg;220000.0;bbb;;663
26;iii;www;200.0;iii;3000.0;eee;2000000.0;xxx;;664
106;iii;www;0.0;iii;8851.0;hh;0.0;hh;;665
27;iii;www;239.0;iii;200.0;yyy;2390000.0;xxx;f;666
134;iii;www;0.0;iii;0.0;fff;0.0;ff;t;667
168;iii;www;0.0;iii;0.0;eee;0.0;xxx;;668
16;iii;www;395.0;iii;20.0;zzz;3950000.0;xxx;;669
71;iii;www;360.0;iii;1332.0;ooo;3600000.0;xxx;;670
163;iii;www;0.0;iii;1000.0;zzz;0.0;jjj;;671
31;iii;www;204.0;iii;0.0;ooo;2040000.0;xxx;;672
107;iii;www;80.0;iii;1349.0;ee;800000.0;xxx;;673
164;iii;www;280.0;iii;824.0;sss;2800000.0;jjj;;674
90;iii;www;0.0;iii;0.0;ggg;0.0;ff;;675
152;iii;www;120.0;iii;300.0;kkk;1200000.0;xxx;;676
40;iii;www;0.0;iii;7059.0;ee;0.0;xxx;t;677
164;iii;www;320.0;iii;0.0;kkk;3200000.0;jjj;;678
60;iii;www;80.0;iii;0.0;mmm;800000.0;xxx;;679
131;iii;www;21.0;iii;10561.0;sss;210000.0;xxx;;680
13;iii;www;216.0;iii;0.0;kkk;2160000.0;ff;;681
164;iii;www;491.0;iii;0.0;eee;4910000.0;jjj;;682
126;iii;www;168.0;iii;0.0;ee;1680000.0;xxx;t;683
147;iii;www;0.0;iii;456.0;eee;0.0;xxx;t;684
130;iii;www;250.0;iii;730.0;fff;2500000.0;xxx;t;685
124;iii;www;0.0;iii;1000.0;hh;0.0;hh;t;686
101;iii;www;80.0;iii;278.0;yyy;800000.0;xxx;;687
68;iii;www;0.0;iii;500.0;ee;0.0;ff;;688
140;iii;www;515.0;iii;500.0;zzz;5150000.0;jjj;;689
1;iii;www;0.0;iii;0.0;eee;0.0;ff;;690
97;iii;www;80.0;iii;50.0;ee;800000.0;jjj;t;691
158;iii;www;360.0;iii;0.0;ooo;3600000.0;xxx;;692
158;iii;www;290.0;iii;2279.0;zzz;2900000.0;xxx;t;693
12;iii;www;200.0;iii;327.0;fff;2000000.0;jjj;t;694
65;iii;www;120.0;iii;245.0;sss;1200000.0;xxx;;695
157;iii;www;440.0;iii;6.0;ee;4400000.0;jjj;;696
113;iii;www;400.0;iii;458.0;ee;4000000.0;jjj;t;697
154;iii;www;260.0;iii;15108.0;ooo;2600000.0;xxx;t;698
74;iii;www;;iii;26726.0;sss;;xxx;t;699
179;iii;www;120.0;iii;0.0;sss;1200000.0;xxx;t;700
82;iii;www;0.0;iii;221.0;eee;0.0;xxx;;701
13;iii;www;100.0;iii;3.0;yyy;1000000.0;xxx;;702
57;iii;www;0.0;iii;4000.0;ggg;0.0;xxx;f;703
171;iii;www;333.0;iii;892.0;sss;3330000.0;jjj;;704
154;iii;www;300.0;iii;44.0;ee;3000000.0;xxx;;705
80;iii;www;88.0;iii;2000.0;ee;880000.0;jjj;t;706
2;iii;www;164.0;iii;31285.0;ttt;1640000.0;jjj;;707
176;iii;www;160.0;iii;5860.0;zzz;1600000.0;jjj;f;708
17;iii;aaa;160.0;rrr;5777.0;eee;1600000.0;xxx;;709
46;iii;www;225.0;iii;0.0;ooo;2250000.0;xxx;;710
19;iii;www;400.0;iii;5800.0;yyy;4000000.0;xxx;;711
145;iii;www;200.0;iii;40.0;sss;2000000.0;ppp;f;712
129;iii;www;0.0;iii;247.0;lll;0.0;hh;t;713
164;iii;www;312.0;iii;0.0;eee;3120000.0;xxx;t;714
99;iii;www;0.0;iii;560.0;sss;0.0;xxx;;715
34;iii;aaa;180.0;rrr;18027.0;eee;1800000.0;jjj;t;716
17;iii;aaa;393.0;rrr;0.0;ggg;3930000.0;jjj;;717
91;iii;www;29.0;iii;837.0;sss;290000.0;jjj;;718
13;iii;www;260.0;iii;0.0;sss;2600000.0;xxx;f;719
54;iii;aaa;52.0;rrr;1442.0;yyy;520000.0;xxx;;720
127;iii;aaa;0.0;rrr;13212.0;ggg;0.0;bbb;;721
60;iii;www;228.0;iii;0.0;sss;2280000.0;xxx;f;722
88;iii;www;0.0;iii;0.0;ggg;0.0;xxx;;723
151;iii;www;0.0;iii;15000.0;eee;0.0;ff;t;724
147;uuu;www;300.0;iii;0.0;eee;3000000.0;xxx;f;725
28;iii;aaa;0.0;rrr;0.0;eee;0.0;jjj;f;726
85;iii;www;30.0;iii;300.0;hh;300000.0;hh;;727
155;iii;www;0.0;iii;0.0;ee;0.0;jjj;;728
19;iii;aaa;370.0;rrr;560.0;ee;3700000.0;xxx;;729
158;iii;www;100.0;iii;960.0;lll;1000000.0;lll;;730
163;iii;www;0.0;iii;99.0;ee;0.0;xxx;t;731
155;iii;www;519.0;iii;1704.0;zzz;5190000.0;xxx;;732
68;iii;www;93.0;iii;0.0;ooo;930000.0;jjj;;733
1;rrr;;;;0.0;;;;;734
174;iii;www;0.0;iii;0.0;sss;0.0;xxx;t;735
69;iii;www;0.0;iii;0.0;sss;0.0;xxx;t;736
127;iii;www;0.0;iii;134.0;ttt;0.0;ppp;;737
91;uuu;aaa;40.0;rrr;0.0;eee;400000.0;xxx;;738
145;uuu;www;0.0;iii;0.0;eee;0.0;lll;;739
175;iii;www;128.0;iii;0.0;eee;1280000.0;jjj;;740
51;uuu;www;0.0;iii;0.0;sss;0.0;xxx;;741
83;iii;aaa;80.0;rrr;500.0;eee;800000.0;xxx;t;742
155;iii;www;100.0;iii;6.0;sss;1000000.0;xxx;;743
160;iii;www;440.0;iii;11177.0;ee;4400000.0;xxx;f;744
127;iii;www;0.0;iii;2283.0;eee;0.0;jjj;;745
127;iii;www;0.0;iii;2200.0;eee;0.0;xxx;;746
18;iii;www;220.0;iii;2503.0;sss;2200000.0;xxx;;747
163;iii;www;0.0;iii;367.0;eee;0.0;ff;;748
91;iii;www;50.0;iii;1465.0;eee;500000.0;jjj;;749
171;iii;www;349.0;iii;23.0;eee;3490000.0;ff;f;750
154;iii;www;80.0;iii;0.0;sss;800000.0;xxx;t;751
166;iii;www;100.0;iii;0.0;eee;1000000.0;xxx;;752
114;iii;www;24.0;iii;2028.0;mmm;240000.0;jjj;;753
95;iii;www;49.0;iii;0.0;sss;490000.0;xxx;t;754
68;iii;www;0.0;iii;3065.0;eee;0.0;ff;t;755
98;iii;www;0.0;iii;0.0;sss;0.0;xxx;t;756
163;iii;www;0.0;iii;0.0;ee;0.0;xxx;t;757
101;iii;www;100.0;iii;0.0;ee;1000000.0;xxx;;758
57;iii;www;420.0;iii;7.0;zzz;4200000.0;xxx;;759
47;iii;aaa;240.0;rrr;0.0;eee;2400000.0;jjj;f;760
2;iii;www;300.0;iii;1430.0;eee;3000000.0;xxx;;761
79;iii;aaa;164.0;rrr;0.0;zzz;1640000.0;xxx;f;762
98;iii;www;0.0;iii;0.0;zzz;0.0;xxx;f;763
34;iii;aaa;70.0;rrr;0.0;zzz;700000.0;jjj;;764
86;iii;www;120.0;iii;2206.0;yyy;1200000.0;xxx;;765
168;iii;www;80.0;iii;918.0;ee;800000.0;xxx;t;766
139;rrr;nnn;450.0;ii;100000.0;hh;4500000.0;qqq;f;767
30;iii;aaa;211.0;rrr;0.0;ee;2110000.0;xxx;;768
46;iii;www;274.0;iii;610.0;kkk;2740000.0;ff;t;769
132;iii;www;0.0;iii;0.0;hh;0.0;hh;f;770
109;iii;www;300.0;iii;551.0;zzz;3000000.0;jjj;;771
27;iii;www;60.0;iii;2184.0;eee;600000.0;xxx;;772
68;iii;www;80.0;iii;2954.0;yyy;800000.0;jjj;t;773
108;iii;aaa;160.0;rrr;300.0;yyy;1600000.0;xxx;;774
55;iii;www;92.0;iii;0.0;sss;920000.0;jjj;;775
12;iii;www;150.0;iii;8.0;yyy;1500000.0;xxx;;776
58;iii;www;290.0;iii;6.0;yyy;2900000.0;xxx;;777
177;iii;www;0.0;iii;1260.0;eee;0.0;xxx;t;778
1;iii;www;0.0;iii;0.0;eee;0.0;xxx;;779
46;iii;www;117.0;iii;1210.0;eee;1170000.0;ff;t;780
68;iii;www;145.0;iii;0.0;sss;1450000.0;xxx;;781
18;iii;www;260.0;iii;200.0;eee;2600000.0;jjj;f;782
1;rrr;;;;0.0;;;;f;783
27;iii;www;150.0;iii;1270.0;mmm;1500000.0;xxx;t;784
81;iii;www;96.0;iii;0.0;ee;960000.0;jjj;;785
68;iii;www;0.0;iii;11202.0;mmm;0.0;xxx;t;786
67;iii;www;200.0;iii;300.0;sss;2000000.0;xxx;t;787
98;iii;www;0.0;iii;0.0;eee;0.0;xxx;;788
178;iii;www;0.0;iii;1583.0;ee;0.0;xxx;t;789
60;iii;www;0.0;iii;0.0;ggg;0.0;bbb;t;790
179;iii;aaa;154.0;rrr;0.0;yyy;1540000.0;jjj;f;791
75;iii;www;0.0;iii;5000.0;kkk;0.0;ff;t;792
155;iii;aaa;160.0;rrr;1.0;fff;1600000.0;xxx;t;793
176;iii;www;396.0;iii;0.0;ooo;3960000.0;xxx;t;794
13;iii;www;520.0;iii;50000.0;ee;5200000.0;xxx;;795
48;iii;www;311.0;iii;300.0;ee;3110000.0;jjj;;796
157;iii;www;380.0;iii;500.0;mmm;3800000.0;xxx;;797
1;iii;www;0.0;iii;0.0;ee;0.0;xxx;f;798
154;uuu;nnn;300.0;ii;0.0;ee;3000000.0;hh;f;799
155;iii;www;0.0;iii;500.0;sss;0.0;jjj;;800
155;iii;www;100.0;iii;0.0;ee;1000000.0;xxx;f;801
